Item ID,Title,Click potential,Feed label,Language,Item status,Channels,Issue title,Issue additional information,Traffic type,Country,Issue severity
rainbowstorm-acrylic-20x30,Rainbowstorm Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
antelopecanyon-acrylic-20x40,Antelopecanyon Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
antelopecanyon-acrylic-20x40,Antelopecanyon Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
antelopecanyon-acrylic-20x40,Antelopecanyon Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
antelopecanyon-acrylic-20x40,Antelopecanyon Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
antelopecanyon-acrylic-20x40,Antelopecanyon Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-16x24,Superstitionmtn Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-16x24,Superstitionmtn Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-16x24,Superstitionmtn Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-16x24,Superstitionmtn Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-16x24,Superstitionmtn Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
monument-costco-metal-16x24,Monument Costco Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
monument-costco-metal-16x24,Monument Costco Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
monument-costco-metal-16x24,Monument Costco Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
monument-costco-metal-16x24,Monument Costco Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
monument-costco-metal-16x24,Monument Costco Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
utahbigarch-metal-16x24,Utahbigarch Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
utahbigarch-metal-16x24,Utahbigarch Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
utahbigarch-metal-16x24,Utahbigarch Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
utahbigarch-metal-16x24,Utahbigarch Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
utahbigarch-metal-16x24,Utahbigarch Print - Metal 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
utahbigarch-acrylic-24x36,Utahbigarch Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
utahbigarch-acrylic-24x36,Utahbigarch Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
utahbigarch-acrylic-24x36,Utahbigarch Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
utahbigarch-acrylic-24x36,Utahbigarch Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
utahbigarch-acrylic-24x36,Utahbigarch Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
monument-costco-acrylic-24x36,Monument Costco Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
monument-costco-acrylic-24x36,Monument Costco Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
monument-costco-acrylic-24x36,Monument Costco Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
monument-costco-acrylic-24x36,Monument Costco Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
monument-costco-acrylic-24x36,Monument Costco Print - Acrylic 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-24x36,Superstitionmtn Print - Metal 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-24x36,Superstitionmtn Print - Metal 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-24x36,Superstitionmtn Print - Metal 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-24x36,Superstitionmtn Print - Metal 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-24x36,Superstitionmtn Print - Metal 24x36,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-20x40,Superstitionmtn Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-20x40,Superstitionmtn Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-20x40,Superstitionmtn Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-20x40,Superstitionmtn Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
superstitionmtn-metal-20x40,Superstitionmtn Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x30,Abstract Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x30,Abstract Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x30,Abstract Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x30,Abstract Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x30,Abstract Print - Acrylic 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x40,Abstract Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x40,Abstract Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x40,Abstract Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x40,Abstract Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
abstract-acrylic-20x40,Abstract Print - Acrylic 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
abstract-metal-20x40,Abstract Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
abstract-metal-20x40,Abstract Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
abstract-metal-20x40,Abstract Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
abstract-metal-20x40,Abstract Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
abstract-metal-20x40,Abstract Print - Metal 20x40,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
rainbowstorm-metal-20x30,Rainbowstorm Print - Metal 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Free listings,United States,SEVERITY_DISAPPROVED
rainbowstorm-metal-20x30,Rainbowstorm Print - Metal 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
rainbowstorm-metal-20x30,Rainbowstorm Print - Metal 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
rainbowstorm-metal-20x30,Rainbowstorm Print - Metal 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
rainbowstorm-metal-20x30,Rainbowstorm Print - Metal 20x30,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Video Ads,United States,SEVERITY_DISAPPROVED
rainbowstorm-acrylic-16x24,Rainbowstorm Print - Acrylic 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Discovery Ads,United States,SEVERITY_DISAPPROVED
rainbowstorm-acrylic-16x24,Rainbowstorm Print - Acrylic 16x24,Available soon,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,ONLINE,Unsupported image type,"Use an image in the accepted format (JPEG, PNG, GIF)",Shopping ads,United States,SEVERITY_DISAPPROVED
